   3.4807643e+00   4.9708867e-03   7.6962780e-03
   3.5242003e+00   5.6670137e-03   9.8856304e-03
   3.5634431e+00   6.3981418e-03   1.1665466e-03
   3.6029960e+00   5.6700354e-03   3.4880025e-03
   3.6476254e+00   3.7097139e-04   5.1770476e-03
   3.6818468e+00   2.3198275e-03   6.2181975e-03
   3.7247812e+00   9.1608866e-03   3.2582641e-03
   3.7662675e+00   3.0147517e-03   2.8723904e-03
   3.8000719e+00   7.7551766e-03   1.2190509e-03
   3.8408759e+00   7.6844769e-03   8.0532501e-04
   3.8865410e+00   6.3797846e-03   7.2721038e-03
   3.9225557e+00   2.1654054e-03   8.1307446e-03
   3.9682754e+00   4.8483829e-04   9.5090753e-03
   4.0006264e+00   6.3109445e-03   2.8009782e-03
   4.0428902e+00   8.6601794e-03   2.0622128e-04
   4.0872354e+00   8.7384879e-03   2.9516279e-03
   4.1275969e+00   7.3023487e-03   7.1669740e-03
   4.1605095e+00   1.8786499e-03   7.7264228e-03
   4.2089721e+00   2.5448246e-03   1.5973883e-03
   4.2475166e+00   7.0197334e-03   1.1410950e-03
   4.2828030e+00   1.0009706e-03   6.0110632e-03
   4.3205593e+00   4.8564590e-04   1.3861260e-03
   4.3648905e+00   7.3358454e-03   3.4154753e-03
   4.4095807e+00   6.7370285e-03   5.3965048e-03
   4.4493896e+00   8.0813080e-03   2.8141763e-03
   4.4846668e+00   7.5305547e-03   4.7926012e-03
   4.5258432e+00   6.8452530e-03   8.7259416e-03
   4.5649914e+00   1.8993881e-03   9.6828174e-03
   4.6066346e+00   4.7065193e-03   4.1097027e-03
   4.6427033e+00   8.1445079e-03   8.4901933e-03
   4.6894523e+00   1.9821059e-03   2.3113602e-03
   4.7272902e+00   8.2847947e-04   2.3220921e-04
   4.7626083e+00   4.1358813e-03   8.5623681e-03
   4.8044526e+00   8.6542652e-03   2.8605344e-03
   4.8423775e+00   9.0691344e-04   4.2920903e-03
   4.8844969e+00   7.0653708e-03   8.6939537e-03
   4.9283953e+00   8.5745724e-03   1.5608109e-03
   4.9631304e+00   3.2898251e-03   4.8510487e-03
   5.0099972e+00   5.6429295e-03   1.8999709e-03
   9.1072803e-03   4.8334520e-02   8.1548358e-03
   4.3614450e-02   4.3792923e-02   3.2710707e-03
   8.6576048e-02   4.7792986e-02   7.1809170e-03
   1.2713655e-01   4.9381590e-02   9.6919458e-03
   1.6956295e-01   4.5716728e-02   5.7367853e-04
   2.0185181e-01   4.6232077e-02   8.9369916e-03
   2.4110031e-01   4.4985181e-02   2.5499029e-03
   2.8176658e-01   4.5281809e-02   4.7535404e-03
   3.2872918e-01   4.1670873e-02   9.9731511e-04
   3.6823216e-01   4.4623606e-02   8.9753710e-03
   4.0925246e-01   4.9116639e-02   4.8482089e-04
   4.4254531e-01   4.8549833e-02   7.8700066e-03
   4.8785259e-01   4.3832543e-02   4.7745798e-03
   5.2800011e-01   4.3016874e-02   8.8476415e-03
   5.6518631e-01   4.1351649e-02   7.3155391e-03
   6.0708939e-01   4.1211648e-02   1.6275998e-03
   6.4455555e-01   4.5508315e-02   6.7251479e-04
   6.8514007e-01   4.7906437e-02   6.3165689e-04
   7.2483341e-01   4.5520756e-02   3.6851654e-03
   7.6473636e-01   4.4772436e-02   4.0159208e-04
   8.0017325e-01   4.7355510e-02   5.6357790e-03
   8.4637464e-01   4.3598030e-02   9.2784932e-03
   8.8735361e-01   4.3108290e-02   4.7661905e-03
   9.2016789e-01   4.0063600e-02   3.3324376e-04
   9.6990615e-01   4.4438340e-02   9.1442938e-04
   1.0067004e+00   4.2269680e-02   4.0405405e-03
   1.0482379e+00   4.8890992e-02   7.8805783e-03
   1.0819205e+00   4.4490043e-02   2.8846508e-03
   1.1220093e+00   4.3471592e-02   6.8782015e-03
   1.1609632e+00   4.4367406e-02   3.4447824e-03
   1.2069827e+00   4.8784049e-02   2.8793524e-03
   1.2400247e+00   4.0912935e-02   1.4228471e-03
   1.2803827e+00   4.8907061e-02   3.8945939e-03
   1.3243397e+00   4.4385379e-02   7.1341560e-03
   1.3622880e+00   4.0455287e-02   2.7058722e-03
   1.4033768e+00   4.0880895e-02   3.8441017e-03
   1.4415376e+00   4.4751615e-02   4.3491115e-03
   1.4874457e+00   4.6733011e-02   1.8384203e-03
   1.5244689e+00   4.6437656e-02   7.2411250e-03
   1.5687235e+00   4.7967362e-02   2.5192962e-03
   1.6079340e+00   4.8493601e-02   8.2378044e-03
   1.6415995e+00   4.9404319e-02   5.0096742e-03
   1.6886761e+00   4.6305713e-02   7.8728007e-03
   1.7230677e+00   4.8132152e-02   4.7809356e-03
   1.7610165e+00   4.4754292e-02   1.3425634e-03
   1.8018487e+00   4.5831214e-02   8.5033886e-03
   1.8430062e+00   4.8013004e-02   9.8397824e-05
   1.8884767e+00   4.7839139e-02   2.6055533e-03
   1.9242442e+00   4.0415170e-02   1.0475537e-03
   1.9669482e+00   4.1538374e-02   5.2393900e-03
   2.0054073e+00   4.1373309e-02   2.6758440e-04
   2.0468348e+00   4.4237493e-02   1.5266396e-03
   2.0864712e+00   4.9248286e-02   7.7294496e-04
   2.1287659e+00   4.3589762e-02   9.0655506e-03
   2.1683509e+00   4.9681407e-02   8.8907693e-03
   2.2057613e+00   4.7728531e-02   4.0107539e-04
   2.2442450e+00   4.0561035e-02   2.7506951e-03
   2.2857165e+00   4.8117006e-02   1.0700050e-03
   2.3257551e+00   4.0790657e-02   6.1480605e-03
   2.3633198e+00   4.3372166e-02   2.6851982e-04
   2.4048986e+00   4.5986614e-02   3.8010488e-03
   2.4487029e+00   4.2634004e-02   8.5313385e-03
   2.4818892e+00   4.4153941e-02   2.9653607e-03
   2.5282286e+00   4.3258988e-02   8.2022187e-03
   2.5613452e+00   4.4609056e-02   8.4233260e-03
   2.6088438e+00   4.4016391e-02   1.2332043e-03
   2.6468310e+00   4.1536823e-02   3.9396662e-03
   2.6860178e+00   4.9024677e-02   5.3840023e-03
   2.7224616e+00   4.2281699e-02   9.4806516e-03
   2.7676308e+00   4.5915365e-02   9.0024555e-03
   2.8080591e+00   4.5632936e-02   9.7450885e-04
   2.8407782e+00   4.0253892e-02   4.6834363e-05
   2.8844699e+00   4.4450500e-02   2.3131202e-03
   2.9267283e+00   4.3779152e-02   9.2743109e-03
   2.9668431e+00   4.7755384e-02   6.8834108e-03
   3.0072728e+00   4.3223142e-02   3.4019034e-03
   3.0421769e+00   4.8837949e-02   5.6314131e-03
   3.0836215e+00   4.4797227e-02   7.7200505e-03
   3.1289232e+00   4.0417936e-02   8.6675751e-04
   3.1617701e+00   4.3512139e-02   3.5140071e-03
   3.2078998e+00   4.4816763e-02   1.0038116e-03
   3.2486393e+00   4.6362305e-02   1.1398692e-03
   3.2846052e+00   4.3285664e-02   4.7177948e-03
   3.3223489e+00   4.0675058e-02   7.5443860e-03
   3.3648461e+00   4.2370613e-02   6.1878904e-03
   3.4005806e+00   4.5774146e-02   4.3117552e-03
   3.4417054e+00   4.5803112e-02   9.7885823e-03
   3.4864885e+00   4.5140205e-02   9.8462306e-03
   3.5224935e+00   4.6330144e-02   9.2701024e-03
   3.5606826e+00   4.0146507e-02   5.3018947e-03
   3.6056818e+00   4.2964194e-02   5.4122589e-04
   3.6431721e+00   4.0732045e-02   8.9418341e-03
   3.6825598e+00   4.3025449e-02   5.0923230e-03
   3.7255893e+00   4.2020908e-02   3.0068532e-03
   3.7648987e+00   4.5799227e-02   7.2073713e-03
   3.8056588e+00   4.7048679e-02   2.6579778e-03
   3.8477012e+00   4.3562674e-02   4.3529626e-03
   3.8802268e+00   4.2725846e-02   2.0674158e-03
   3.9220873e+00   4.5754761e-02   4.0146145e-03
   3.9689205e+00   4.4700103e-02   2.3082166e-03
   4.0074643e+00   4.2217363e-02   3.9478513e-03
   4.0411122e+00   4.9834237e-02   4.3091001e-03
   4.0899097e+00   4.8741338e-02   7.6648305e-03
   4.1205553e+00   4.6716209e-02   1.6645845e-03
   4.1668837e+00   4.4040564e-02   8.4520217e-03
   4.2039587e+00   4.7474847e-02   8.5186416e-03
   4.2495710e+00   4.1174518e-02   9.1301219e-03
   4.2820894e+00   4.7094495e-02   9.5966378e-03
   4.3250510e+00   4.2259947e-02   3.0448587e-03
   4.3630919e+00   4.1324426e-02   4.7644001e-03
   4.4020797e+00   4.0646700e-02   2.2039405e-03
   4.4462109e+00   4.1918408e-02   4.5603467e-03
   4.4816362e+00   4.6907746e-02   7.1356879e-03
   4.5267130e+00   4.1361180e-02   2.4664742e-03
   4.5645785e+00   4.7710779e-02   1.4184136e-03
   4.6008006e+00   4.8873918e-02   7.6372482e-03
   4.6482607e+00   4.9129074e-02   2.9870071e-04
   4.6892863e+00   4.1621528e-02   3.4998688e-03
   4.7209680e+00   4.5654129e-02   5.9769271e-03
   4.7623630e+00   4.0349758e-02   7.3988174e-03
   4.8041816e+00   4.9427337e-02   5.6118226e-04
   4.8430348e+00   4.5029014e-02   1.3233349e-03
   4.8872621e+00   4.6650798e-02   5.5209321e-03
   4.9245111e+00   4.9720985e-02   4.8513697e-03
   4.9651606e+00   4.3269976e-02   8.9474126e-03
   5.0048950e+00   4.1403416e-02   3.1908747e-03
   2.4621639e-03   8.4708411e-02   8.6978419e-03
   4.5639041e-02   8.0092515e-02   4.7436359e-03
   8.1911581e-02   8.4908111e-02   8.7761191e-03
   1.2616942e-01   8.9056319e-02   1.1247221e-03
   1.6483580e-01   8.0902059e-02   3.5266175e-03
   2.0180390e-01   8.9193463e-02   6.8873517e-03
   2.4197110e-01   8.5295425e-02   9.7428431e-03
   2.8096044e-01   8.4012516e-02   4.7144719e-03
   3.2951297e-01   8.5929419e-02   2.7827895e-03
   3.6144029e-01   8.1868114e-02   3.8094781e-03
   4.0581581e-01   8.2954074e-02   4.3223605e-03
   4.4770953e-01   8.1705680e-02   7.3546774e-03
   4.8183976e-01   8.5510615e-02   4.8904356e-03
   5.2183739e-01   8.0621775e-02   1.6416960e-03
   5.6800737e-01   8.1429854e-02   1.0374659e-03
   6.0199080e-01   8.6313613e-02   4.1639871e-03
   6.4422034e-01   8.1442572e-02   7.5997616e-03
   6.8531100e-01   8.3245346e-02   3.6318722e-03
   7.2193768e-01   8.4119969e-02   9.9337657e-03
   7.6011890e-01   8.3124517e-02   5.8634530e-03
   8.0032818e-01   8.3670983e-02   5.5046106e-03
   8.4173431e-01   8.8147674e-02   2.5109644e-03
   8.8473326e-01   8.9864671e-02   3.7695303e-03
   9.2655144e-01   8.3585802e-02   8.2991444e-03
   9.6931461e-01   8.4703735e-02   1.8546774e-03
   1.0026564e+00   8.6805094e-02   3.4043847e-03
   1.0431776e+00   8.7471392e-02   7.4025391e-03
   1.0887297e+00   8.5577535e-02   4.5875168e-03
   1.1219842e+00   8.2004425e-02   6.3706403e-03
   1.1673802e+00   8.7876285e-02   5.2459955e-03
   1.2064812e+00   8.0635967e-02   9.7621343e-03
   1.2453000e+00   8.6706569e-02   9.9409445e-03
   1.2858316e+00   8.3224819e-02   2.3990452e-03
   1.3295216e+00   8.8259270e-02   3.9496569e-04
   1.3692162e+00   8.5883338e-02   3.2796467e-03
   1.4035788e+00   8.1217455e-02   6.5315962e-03
   1.4412938e+00   8.9915541e-02   9.1404666e-03
   1.4829909e+00   8.7697257e-02   8.5459807e-03
   1.5254178e+00   8.0664344e-02   4.8160856e-05
   1.5688937e+00   8.8997862e-02   2.7411248e-03
   1.6021706e+00   8.9297351e-02   3.8362920e-03
   1.6484430e+00   8.6581681e-02   5.1337676e-03
   1.6874984e+00   8.7002314e-02   4.8857133e-03
   1.7235964e+00   8.4287108e-02   3.5387266e-03
   1.7626614e+00   8.6668603e-02   6.8303863e-03
   1.8038881e+00   8.0029352e-02   8.1353053e-03
   1.8472117e+00   8.2016415e-02   5.7788870e-03
   1.8801296e+00   8.0252713e-02   6.2020900e-03
   1.9215079e+00   8.2368917e-02   3.8561534e-03
   1.9678624e+00   8.1364022e-02   4.3257824e-03
   2.0047836e+00   8.3065552e-02   9.3640923e-03
   2.0435355e+00   8.1859608e-02   3.4395349e-03
   2.0883813e+00   8.1113583e-02   7.2354749e-03
   2.1272412e+00   8.0762995e-02   4.9258404e-03
   2.1611056e+00   8.4405812e-02   1.2253739e-03
   2.2018581e+00   8.4486724e-02   8.1292216e-03
   2.2438986e+00   8.8357975e-02   3.8932096e-03
   2.2874631e+00   8.3461453e-02   4.8472245e-03
   2.3275296e+00   8.5730472e-02   1.1602391e-03
   2.3600896e+00   8.2097591e-02   3.9116660e-03
   2.4071071e+00   8.5572705e-02   1.8821741e-03
   2.4435185e+00   8.0089628e-02   2.9746610e-03
   2.4886740e+00   8.7649872e-02   5.5587964e-03
   2.5239893e+00   8.2397217e-02   8.8269174e-03
   2.5623688e+00   8.6915644e-02   1.2901306e-04
   2.6030532e+00   8.6076387e-02   2.0547268e-03
   2.6477479e+00   8.6656976e-02   3.6325294e-03
   2.6884633e+00   8.0750683e-02   1.8497986e-03
   2.7286202e+00   8.5254223e-02   7.7044634e-03
   2.7665393e+00   8.7005551e-02   6.4553833e-03
   2.8024332e+00   8.2799831e-02   7.1612469e-03
   2.8439059e+00   8.0823004e-02   1.2726143e-03
   2.8859777e+00   8.7635015e-02   6.1844866e-03
   2.9236950e+00   8.3628629e-02   7.7006856e-03
   2.9698160e+00   8.2599749e-02   6.7958838e-03
   3.0089173e+00   8.0763907e-02   2.6462266e-03
   3.0444683e+00   8.8252015e-02   9.2985952e-03
   3.0894150e+00   8.6877881e-02   6.3723231e-03
   3.1242981e+00   8.7574900e-02   4.3564463e-04
   3.1604389e+00   8.1668251e-02   8.2921186e-03
   3.2005235e+00   8.7531816e-02   6.0937783e-03
   3.2491299e+00   8.9687850e-02   1.1912203e-03
   3.2852356e+00   8.5689447e-02   3.5548993e-03
   3.3249366e+00   8.1452015e-02   3.6837273e-03
   3.3621915e+00   8.0513024e-02   2.5723454e-03
   3.4085306e+00   8.3767223e-02   7.6765909e-03
   3.4443889e+00   8.2507515e-02   6.1067960e-03
   3.4867385e+00   8.1453117e-02   8.0472464e-03
   3.5295675e+00   8.2893166e-02   1.2476006e-03
   3.5634465e+00   8.7801200e-02   9.6090372e-03
   3.6073149e+00   8.6015191e-02   1.2459310e-03
   3.6449216e+00   8.7427568e-02   8.8391276e-03
   3.6853414e+00   8.1178753e-02   7.1029775e-03
   3.7220147e+00   8.2984698e-02   9.9980709e-03
   3.7609860e+00   8.5955978e-02   3.7733740e-03
   3.8065432e+00   8.3362647e-02   8.9815653e-03
   3.8489725e+00   8.5541635e-02   9.0273566e-03
   3.8800695e+00   8.8347946e-02   7.2063791e-03
   3.9202782e+00   8.4305774e-02   3.6665022e-03
   3.9682309e+00   8.9621212e-02   2.3908017e-03
   4.0035855e+00   8.1029046e-02   7.0631011e-03
   4.0487558e+00   8.7335223e-02   2.6685826e-03
   4.0864751e+00   8.5114640e-02   2.5050947e-03
   4.1211364e+00   8.9156327e-02   8.8662470e-03
   4.1640735e+00   8.5807168e-02   2.1227765e-03
   4.2004821e+00   8.7388559e-02   8.7020693e-03
   4.2456385e+00   8.1331592e-02   8.7312493e-05
   4.2865635e+00   8.7919939e-02   6.3211463e-03
   4.3277797e+00   8.5915111e-02   5.0962606e-03
   4.3662821e+00   8.1402572e-02   3.7041619e-03
   4.4037148e+00   8.2650409e-02   8.3967560e-04
   4.4470768e+00   8.5379119e-02   6.0618222e-03
   4.4860423e+00   8.7062565e-02   1.2530508e-03
   4.5276470e+00   8.2808506e-02   7.1508776e-03
   4.5622203e+00   8.9474668e-02   2.3906688e-03
   4.6086298e+00   8.0528937e-02   4.6187158e-03
   4.6493990e+00   8.5550295e-02   1.2605792e-03
   4.6801974e+00   8.5638581e-02   6.6506196e-03
   4.7279814e+00   8.4200759e-02   3.5750630e-03
   4.7657929e+00   8.9722895e-02   7.3612034e-05
   4.8049248e+00   8.9531458e-02   2.1259019e-04
   4.8447062e+00   8.1098924e-02   1.1596266e-03
   4.8886531e+00   8.3544513e-02   1.3297522e-03
   4.9252260e+00   8.6323439e-02   1.6585156e-03
   4.9634664e+00   8.0718482e-02   5.3486590e-03
   5.0059619e+00   8.3177392e-02   3.2678909e-03
   4.1197671e-03   1.2318609e-01   5.1083205e-04
   4.6008001e-02   1.2669975e-01   9.6660087e-03
   8.5893074e-02   1.2219324e-01   2.6130699e-03
   1.2441295e-01   1.2232244e-01   5.8285981e-03
   1.6382586e-01   1.2202316e-01   8.0551408e-05
   2.0772166e-01   1.2344394e-01   5.1320589e-03
   2.4011112e-01   1.2918640e-01   8.8850352e-03
   2.8428623e-01   1.2311056e-01   6.6195770e-03
   3.2599279e-01   1.2892334e-01   7.6458448e-03
   3.6502485e-01   1.2581220e-01   5.0734671e-03
   4.0605369e-01   1.2955492e-01   4.5027854e-03
   4.4714351e-01   1.2100140e-01   3.9329850e-03
   4.8910618e-01   1.2337345e-01   7.1208309e-03
   5.2557826e-01   1.2362571e-01   9.8034761e-03
   5.6832893e-01   1.2343585e-01   4.3949198e-04
   6.0038590e-01   1.2259841e-01   5.5431891e-03
   6.4514796e-01   1.2949575e-01   2.2469670e-03
   6.8800391e-01   1.2240203e-01   3.1986514e-03
   7.2802138e-01   1.2744926e-01   8.0052982e-03
   7.6910212e-01   1.2564491e-01   6.8498946e-04
   8.0787224e-01   1.2373141e-01   3.1324557e-03
   8.4556532e-01   1.2147236e-01   3.6050614e-03
   8.8981173e-01   1.2285454e-01   9.2664097e-03
   9.2246622e-01   1.2064033e-01   1.0769956e-05
   9.6293717e-01   1.2113922e-01   4.7441090e-03
   1.0061356e+00   1.2720092e-01   2.3447271e-04
   1.0480416e+00   1.2216176e-01   9.8497709e-03
   1.0860623e+00   1.2099935e-01   6.4343949e-03
   1.1298869e+00   1.2488663e-01   7.3090933e-03
   1.1632354e+00   1.2098631e-01   7.6150789e-03
   1.2007212e+00   1.2819738e-01   4.8706096e-03
   1.2446727e+00   1.2376311e-01   2.3809778e-03
   1.2887780e+00   1.2410563e-01   2.4281583e-03
   1.3262448e+00   1.2656678e-01   8.8100447e-03
   1.3605593e+00   1.2168559e-01   4.5744668e-03
   1.4028168e+00   1.2444587e-01   6.8455662e-03
   1.4427103e+00   1.2296025e-01   9.1481061e-03
   1.4817227e+00   1.2993425e-01   7.0242027e-04
   1.5217430e+00   1.2728537e-01   1.0829106e-03
   1.5695411e+00   1.2799416e-01   6.7943295e-03
   1.6004261e+00   1.2861175e-01   3.1408281e-03
   1.6471823e+00   1.2587307e-01   9.9406243e-03
   1.6844664e+00   1.2473211e-01   2.7694613e-03
   1.7257647e+00   1.2458945e-01   5.6095649e-03
   1.7689857e+00   1.2743828e-01   1.0791331e-03
   1.8042627e+00   1.2949802e-01   3.9740591e-03
   1.8414246e+00   1.2249461e-01   2.7997540e-03
   1.8856020e+00   1.2807162e-01   9.1120425e-03
   1.9272460e+00   1.2308668e-01   4.2200648e-03
   1.9696229e+00   1.2816102e-01   6.1437630e-03
   2.0097044e+00   1.2470186e-01   4.4638135e-03
   2.0419624e+00   1.2481541e-01   7.9085977e-04
   2.0856184e+00   1.2812589e-01   2.4894173e-04
   2.1257060e+00   1.2713251e-01   8.6222099e-03
   2.1669107e+00   1.2978974e-01   4.1287587e-03
   2.2032242e+00   1.2487055e-01   6.9691770e-03
   2.2498883e+00   1.2243868e-01   1.6807409e-04
   2.2820847e+00   1.2838140e-01   3.9108198e-03
   2.3270968e+00   1.2416044e-01   7.9588538e-03
   2.3603488e+00   1.2680911e-01   6.7056594e-03
   2.4026033e+00   1.2851319e-01   3.2073092e-03
   2.4466639e+00   1.2428233e-01   7.3882372e-03
   2.4875458e+00   1.2253888e-01   8.5388637e-03
   2.5286651e+00   1.2457169e-01   1.0643157e-03
   2.5625658e+00   1.2767010e-01   2.6125025e-03
   2.6055757e+00   1.2871475e-01   6.9809714e-03
   2.6432503e+00   1.2051944e-01   6.6784781e-03
   2.6825769e+00   1.2215587e-01   3.6483156e-03
   2.7246289e+00   1.2280468e-01   4.2141982e-03
   2.7618980e+00   1.2160191e-01   7.9721707e-03
   2.8091903e+00   1.2335647e-01   9.9553646e-03
   2.8496036e+00   1.2076077e-01   7.3519315e-03
   2.8884030e+00   1.2094662e-01   4.6840106e-03
   2.9242489e+00   1.2150245e-01   6.0617635e-03
   2.9670211e+00   1.2901248e-01   3.8799430e-03
   3.0009503e+00   1.2426732e-01   9.6370428e-04
   3.0443132e+00   1.2321908e-01   9.7003733e-03
   3.0884516e+00   1.2312312e-01   5.1172181e-03
   3.1234142e+00   1.2129647e-01   6.6185857e-05
   3.1602642e+00   1.2990429e-01   6.4130741e-03
   3.2048548e+00   1.2855061e-01   6.4745586e-03
   3.2423490e+00   1.2630673e-01   5.4913168e-03
   3.2815961e+00   1.2743446e-01   2.3282591e-03
   3.3215071e+00   1.2365094e-01   6.8711413e-03
   3.3652239e+00   1.2184138e-01   2.1388139e-03
   3.4073289e+00   1.2356784e-01   6.7280415e-03
   3.4404075e+00   1.2518375e-01   3.8861665e-03
   3.4869354e+00   1.2454502e-01   1.5401674e-03
   3.5264811e+00   1.2208545e-01   4.9522322e-03
   3.5680996e+00   1.2274942e-01   2.7958216e-03
   3.6006555e+00   1.2785955e-01   6.2931211e-03
   3.6462204e+00   1.2436843e-01   3.3911377e-03
   3.6868754e+00   1.2408194e-01   9.2987494e-04
   3.7239964e+00   1.2161687e-01   6.4092316e-03
   3.7651602e+00   1.2934031e-01   6.4587936e-03
   3.8001259e+00   1.2170635e-01   3.9490550e-03
   3.8411197e+00   1.2008585e-01   7.6839460e-03
   3.8843564e+00   1.2680348e-01   3.0501808e-03
   3.9244257e+00   1.2584157e-01   7.0748125e-03
   3.9651314e+00   1.2971707e-01   6.9053934e-03
   4.0083230e+00   1.2459038e-01   9.7697831e-03
   4.0412266e+00   1.2420531e-01   4.1034345e-03
   4.0815689e+00   1.2263254e-01   5.9097704e-03
   4.1222529e+00   1.2957156e-01   4.8013719e-03
   4.1634842e+00   1.2006281e-01   7.5427689e-03
   4.2046891e+00   1.2549503e-01   1.8658350e-03
   4.2496937e+00   1.2251794e-01   2.2711485e-03
   4.2893426e+00   1.2880519e-01   7.0068274e-03
   4.3202318e+00   1.2629476e-01   9.2011697e-03
   4.3630480e+00   1.2941666e-01   6.3805448e-03
   4.4040420e+00   1.2089269e-01   8.7461825e-03
   4.4436797e+00   1.2674820e-01   6.7149831e-04
   4.4893632e+00   1.2773441e-01   6.6525689e-03
   4.5277170e+00   1.2289379e-01   9.9441223e-03
   4.5682743e+00   1.2721918e-01   9.7390224e-03
   4.6083662e+00   1.2292334e-01   1.4688846e-03
   4.6461817e+00   1.2717798e-01   9.8638795e-03
   4.6804105e+00   1.2197841e-01   2.3106591e-03
   4.7236018e+00   1.2581776e-01   3.3173004e-03
   4.7653128e+00   1.2783350e-01   6.7037763e-03
   4.8076675e+00   1.2998603e-01   8.2323347e-03
   4.8488458e+00   1.2581606e-01   8.1693001e-03
